Timestamp (ms),Oxygen %
3560552, 20.81
3561702, 20.81
3562852, 20.81
3564002, 20.81
3565152, 20.81
3566302, 20.81
3567452, 20.81
3568602, 20.82
3569752, 20.82
3570902, 20.82
3572052, 20.82
3573202, 20.82
3574352, 20.82
3575502, 20.82
3576652, 20.82
3577802, 20.82
3578952, 20.81
3580102, 20.81
3581252, 20.81
3582402, 20.81
3583552, 20.81
3584702, 20.81
3585852, 20.81
3587002, 20.80
3588152, 20.81
3589302, 20.81
3590452, 20.81
3591602, 20.81
3592752, 20.81
3593902, 20.81
3595052, 20.81
3596202, 20.81
3597352, 20.81
3598502, 20.81
3599652, 20.81
3600802, 20.80
3601952, 20.81
3603102, 20.81
3604252, 20.81
3605402, 20.81
3606552, 20.81
3607702, 20.81
3608852, 20.81
3610002, 20.81
3611152, 20.81
3612302, 20.81
3613452, 20.81
3614602, 20.81
3615752, 20.81
3616902, 20.81
3618052, 20.81
3619202, 20.81
3620352, 20.81
3621502, 20.80
3622652, 20.81
3623802, 20.80
3624952, 20.80
3626102, 20.80
3627252, 20.80
3628402, 20.80
3629552, 20.80
3630702, 20.80
3631852, 20.80
3633002, 20.80
3634152, 20.80
3635302, 20.80
3636452, 20.80
3637602, 20.81
3638752, 20.81
3639902, 20.81
3641052, 20.81
3642202, 20.81
3643352, 20.81
3644502, 20.81
3645652, 20.81
3646802, 20.81
3647952, 20.81
3649102, 20.81
3650252, 20.81
3651402, 20.81
3652552, 20.81
3653702, 20.81
3654852, 20.81
3656002, 20.81
3657152, 20.81
3658302, 20.81
3659452, 20.82
3660602, 20.81
3661752, 20.81
3662902, 20.81
3664052, 20.81
3665202, 20.81
3666352, 20.81
3667502, 20.81
3668652, 20.81
3669802, 20.81
3670952, 20.81
3672102, 20.81
3673252, 20.81
3674402, 20.81
3675552, 20.81
3676702, 20.81
3677852, 20.81
3679002, 20.81
3680152, 20.81
3681302, 20.81
3682452, 20.81
3683602, 20.81
3684752, 20.80
3685902, 20.80
3687052, 20.80
3688202, 20.80
3689352, 20.80
3690502, 20.80
3691652, 20.80
3692802, 20.80
3693952, 20.80
3695102, 20.80
3696252, 20.80
3697402, 20.80
3698552, 20.80
3699702, 20.80
3700852, 20.80
3702002, 20.80
3703152, 20.80
3704302, 20.80
3705452, 20.80
3706602, 20.80
3707752, 20.80
3708902, 20.80
3710052, 20.80
3711202, 20.80
3712352, 20.80
3713502, 20.80
3714652, 20.80
3715802, 20.80
3716952, 20.80
3718102, 20.80
3719252, 20.80
3720402, 20.81
3721552, 20.81
3722702, 20.81
3723852, 20.81
3725002, 20.81
3726152, 20.81
3727302, 20.81
3728452, 20.81
3729602, 20.81
3730752, 20.81
3731902, 20.80
3733052, 20.80
3734202, 20.80
3735352, 20.80
3736502, 20.80
3737652, 20.80
3738802, 20.80
3739952, 20.80
3741102, 20.80
3742252, 20.81
3743402, 20.81
3744552, 20.81
3745702, 20.82
3746852, 20.82
3748002, 20.82
3749152, 20.82
3750302, 20.82
3751452, 20.82
3752602, 20.82
3753752, 20.82
3754902, 20.82
3756052, 20.81
3757202, 20.81
3758352, 20.81
3759502, 20.81
3760652, 20.81
3761802, 20.81
3762952, 20.81
3764102, 20.81
3765252, 20.81
3766402, 20.81
3767552, 20.81
3768702, 20.81
3769852, 20.81
3771002, 20.81
3772152, 20.81
3773302, 20.81
3774452, 20.81
3775602, 20.81
3776752, 20.81
3777902, 20.81
3779052, 20.81
3780202, 20.81
3781352, 20.81
3782502, 20.81
3783652, 20.81
3784802, 20.81
3785952, 20.80
3787102, 20.80
3788252, 20.80
3789402, 20.80
3790552, 20.80
3791702, 20.80
3792852, 20.80
3794002, 20.80
3795152, 20.80
3796302, 20.80
3797452, 20.80
3798602, 20.80
3799752, 20.80
3800902, 20.80
3802052, 20.80
3803202, 20.80
3804352, 20.80
3805502, 20.80
3806652, 20.80
3807802, 20.80
3808952, 20.80
3810102, 20.80
3811252, 20.80
3812402, 20.80
3813552, 20.80
3814702, 20.80
3815852, 20.80
3817002, 20.80
3818152, 20.80
3819302, 20.80
3820452, 20.80
3821602, 20.80
3822752, 20.80
3823902, 20.80
3825052, 20.80
3826202, 20.80
3827352, 20.80
3828502, 20.81
3829652, 20.81
3830802, 20.81
3831952, 20.81
3833102, 20.80
3834252, 20.80
3835402, 20.80
3836552, 20.80
3837702, 20.80
3838852, 20.80
3840002, 20.80
3841152, 20.80
3842302, 20.80
3843452, 20.80
3844602, 20.80
3845752, 20.80
3846902, 20.80
3848052, 20.80
3849202, 20.80
3850352, 20.80
3851502, 20.80
3852652, 20.80
3853802, 20.80
3854952, 20.80
3856102, 20.80
3857252, 20.80
3858402, 20.80
3859552, 20.80
3860702, 20.80
3861852, 20.80
3863002, 20.80
3864152, 20.80
3865302, 20.80
3866452, 20.80
3867602, 20.80
3868752, 20.80
3869902, 20.80
3871052, 20.80
3872202, 20.80
3873352, 20.80
3874502, 20.80
3875652, 20.80
3876802, 20.81
3877952, 20.81
3879102, 20.81
3880252, 20.81
3881402, 20.81
3882552, 20.81
3883702, 20.81
3884852, 20.81
3886002, 20.81
3887152, 20.82
3888302, 20.82
3889452, 20.82
3890602, 20.82
3891752, 20.82
3892902, 20.82
3894052, 20.82
3895202, 20.81
3896352, 20.80
3897502, 20.79
3898652, 20.77
3899802, 20.76
3900952, 20.74
3902102, 20.72
3903252, 20.70
3904402, 20.68
3905552, 20.66
3906702, 20.63
3907852, 20.61
3909002, 20.58
3910152, 20.54
3911302, 20.51
3912452, 20.48
3913602, 20.44
3914752, 20.40
3915902, 20.36
3917052, 20.32
3918202, 20.29
3919352, 20.25
3920502, 20.22
3921652, 20.18
3922802, 20.14
3923952, 20.11
3925102, 20.08
3926252, 20.04
3927402, 20.01
3928552, 19.97
3929702, 19.94
3930852, 19.91
3932002, 19.87
3933152, 19.84
3934302, 19.81
3935452, 19.78
3936602, 19.75
3937752, 19.71
3938902, 19.68
3940052, 19.65
3941202, 19.62
3942352, 19.59
3943502, 19.55
3944652, 19.52
3945802, 19.49
3946952, 19.46
3948102, 19.43
3949252, 19.40
3950402, 19.37
3951552, 19.35
3952702, 19.32
3953852, 19.29
3955002, 19.26
3956152, 19.24
3957302, 19.21
3958452, 19.19
3959602, 19.16
3960752, 19.14
3961902, 19.11
3963052, 19.09
3964202, 19.07
3965352, 19.04
3966502, 19.02
3967652, 19.00
3968802, 18.98
3969952, 18.96
3971102, 18.94
3972252, 18.92
3973402, 18.90
3974552, 18.88
3975702, 18.86
3976852, 18.84
3978002, 18.83
3979152, 18.81
3980302, 18.79
3981452, 18.77
3982602, 18.75
3983752, 18.73
3984902, 18.72
3986052, 18.70
3987202, 18.69
3988352, 18.67
3989502, 18.65
3990652, 18.64
3991802, 18.62
3992952, 18.61
3994102, 18.59
3995252, 18.58
3996402, 18.56
3997552, 18.55
3998702, 18.53
3999852, 18.52
4001002, 18.51
4002152, 18.49
4003302, 18.48
4004452, 18.47
4005602, 18.45
4006752, 18.44
4007902, 18.42
4009052, 18.41
4010202, 18.40
4011352, 18.39
4012502, 18.37
4013652, 18.36
4014802, 18.35
4015952, 18.34
4017102, 18.33
4018252, 18.32
4019402, 18.31
4020552, 18.30
4021702, 18.29
4022852, 18.29
4024002, 18.28
4025152, 18.27
4026302, 18.26
4027452, 18.25
4028602, 18.24
4029752, 18.23
4030902, 18.22
4032052, 18.21
4033202, 18.20
4034352, 18.19
4035502, 18.19
4036652, 18.18
4037802, 18.17
4038952, 18.16
4040102, 18.16
4041252, 18.15
4042402, 18.14
4043552, 18.14
4044702, 18.13
4045852, 18.12
4047002, 18.12
4048152, 18.11
4049302, 18.11
4050452, 18.10
4051602, 18.09
4052752, 18.08
4053902, 18.08
4055052, 18.07
4056202, 18.07
4057352, 18.06
4058502, 18.05
4059652, 18.04
4060802, 18.03
4061952, 18.03
4063102, 18.02
4064252, 18.02
4065402, 18.01
4066552, 18.00
4067702, 18.00
4068852, 17.99
4070002, 17.99
4071152, 17.98
4072302, 17.98
4073452, 17.97
4074602, 17.97
4075752, 17.96
4076902, 17.96
4078052, 17.96
4079202, 17.95
4080352, 17.95
4081502, 17.94
4082652, 17.94
4083802, 17.94
4084952, 17.93
4086102, 17.93
4087252, 17.93
4088402, 17.92
4089552, 17.92
4090702, 17.92
4091852, 17.91
4093002, 17.91
4094152, 17.91
4095302, 17.90
4096452, 17.90
4097602, 17.89
4098752, 17.89
4099902, 17.89
4101052, 17.89
4102202, 17.88
4103352, 17.88
4104502, 17.88
4105652, 17.88
4106802, 17.88
4107952, 17.88
4109102, 17.87
4110252, 17.87
4111402, 17.87
4112552, 17.87
4113702, 17.86
4114852, 17.86
4116002, 17.86
4117152, 17.85
4118302, 17.85
4119452, 17.85
4120602, 17.85
4121752, 17.84
4122902, 17.84
4124052, 17.83
4125202, 17.83
4126352, 17.83
4127502, 17.82
4128652, 17.82
4129802, 17.82
4130952, 17.82
4132102, 17.82
4133252, 17.82
4134402, 17.82
4135552, 17.82
4136702, 17.82
4137852, 17.82
4139002, 17.82
4140152, 17.82
4141302, 17.82
4142452, 17.82
4143602, 17.81
4144752, 17.81
4145902, 17.81
4147052, 17.80
4148202, 17.80
4149352, 17.80
4150502, 17.79
4151652, 17.79
4152802, 17.79
4153952, 17.78
4155102, 17.78
4156252, 17.78
4157402, 17.78
4158552, 17.78
4159702, 17.78
4160852, 17.78
4162002, 17.78
4163152, 17.79
4164302, 17.79
4165452, 17.79
4166602, 17.79
4167752, 17.79
4168902, 17.79
4170052, 17.79
4171202, 17.79
4172352, 17.79
4173502, 17.79
4174652, 17.78
4175802, 17.78
4176952, 17.78
4178102, 17.77
4179252, 17.77
4180402, 17.77
4181552, 17.76
4182702, 17.76
4183852, 17.76
4185002, 17.75
4186152, 17.75
4187302, 17.75
4188452, 17.75
4189602, 17.75
4190752, 17.75
4191902, 17.75
4193052, 17.75
4194202, 17.75
4195352, 17.75
4196502, 17.75
4197652, 17.75
4198802, 17.75
4199952, 17.75
4201102, 17.75
4202252, 17.75
4203402, 17.75
4204552, 17.75
4205702, 17.74
4206852, 17.74
4208002, 17.74
4209152, 17.75
4210302, 17.75
4211452, 17.74
4212602, 17.74
4213752, 17.74
4214902, 17.74
4216052, 17.74
4217202, 17.74
4218352, 17.74
4219502, 17.73
4220652, 17.73
4221802, 17.73
4222952, 17.73
4224102, 17.72
4225252, 17.72
4226402, 17.72
4227552, 17.72
4228702, 17.72
4229852, 17.72
4231002, 17.72
4232152, 17.72
4233302, 17.72
4234452, 17.72
4235602, 17.72
4236752, 17.72
4237902, 17.72
4239052, 17.72
4240202, 17.72
4241352, 17.72
4242502, 17.72
4243652, 17.72
4244802, 17.72
4245952, 17.72
4247102, 17.72
4248252, 17.72
4249402, 17.72
4250552, 17.72
4251702, 17.71
4252852, 17.71
4254002, 17.70
4255152, 17.70
4256302, 17.69
4257452, 17.69
4258602, 17.68
4259752, 17.67
4260902, 17.66
4262052, 17.65
4263202, 17.64
4264352, 17.63
4265502, 17.63
4266652, 17.62
4267802, 17.61
4268952, 17.61
4270102, 17.60
4271252, 17.60
4272402, 17.59
4273552, 17.59
4274702, 17.59
4275852, 17.58
4277002, 17.58
4278152, 17.57
4279302, 17.56
4280452, 17.55
4281602, 17.53
4282752, 17.52
4283902, 17.50
4285052, 17.48
4286202, 17.47
4287352, 17.44
4288502, 17.42
4289652, 17.40
4290802, 17.37
4291952, 17.35
4293102, 17.32
4294252, 17.30
4295402, 17.27
4296552, 17.25
4297702, 17.22
4298852, 17.20
4300002, 17.17
4301152, 17.14
4302302, 17.11
4303452, 17.08
4304602, 17.06
4305752, 17.03
4306902, 17.00
4308052, 16.97
4309202, 16.94
4310352, 16.91
4311502, 16.88
4312652, 16.86
4313802, 16.83
4314952, 16.80
4316102, 16.78
4317252, 16.75
4318402, 16.72
4319552, 16.69
4320702, 16.66
4321852, 16.64
4323002, 16.61
4324152, 16.58
4325302, 16.54
4326452, 16.51
4327602, 16.47
4328752, 16.43
4329902, 16.40
4331052, 16.36
4332202, 16.32
4333352, 16.28
4334502, 16.24
4335652, 16.20
4336802, 16.16
4337952, 16.12
4339102, 16.09
4340252, 16.05
4341402, 16.01
4342552, 15.98
4343702, 15.94
4344852, 15.90
4346002, 15.87
4347152, 15.84
4348302, 15.81
4349452, 15.77
4350602, 15.74
4351752, 15.71
4352902, 15.68
4354052, 15.65
4355202, 15.62
4356352, 15.59
4357502, 15.55
4358652, 15.52
4359802, 15.49
4360952, 15.45
4362102, 15.40
4363252, 15.35
4364402, 15.30
4365552, 15.25
4366702, 15.20
4367852, 15.14
4369002, 15.08
4370152, 15.02
4371302, 14.96
4372452, 14.90
4373602, 14.85
4374752, 14.80
4375902, 14.75
4377052, 14.70
4378202, 14.66
4379352, 14.62
4380502, 14.58
4381652, 14.55
4382802, 14.52
4383952, 14.49
4385102, 14.46
4386252, 14.43
4387402, 14.40
4388552, 14.37
4389702, 14.34
4390852, 14.30
4392002, 14.27
4393152, 14.24
4394302, 14.20
4395452, 14.17
4396602, 14.13
4397752, 14.09
4398902, 14.05
4400052, 14.02
4401202, 13.98
4402352, 13.94
4403502, 13.90
4404652, 13.86
4405802, 13.82
4406952, 13.78
4408102, 13.74
4409252, 13.70
4410402, 13.67
4411552, 13.63
4412702, 13.59
4413852, 13.56
4415002, 13.52
4416152, 13.49
4417302, 13.46
4418452, 13.43
4419602, 13.40
4420752, 13.37
4421902, 13.34
4423052, 13.31
4424202, 13.28
4425352, 13.25
4426502, 13.22
4427652, 13.19
4428802, 13.16
4429952, 13.13
4431102, 13.10
4432252, 13.06
4433402, 13.03
4434552, 12.99
4435702, 12.95
4436852, 12.92
4438002, 12.88
4439152, 12.84
4440302, 12.80
4441452, 12.77
4442602, 12.73
4443752, 12.69
4444902, 12.66
4446052, 12.63
4447202, 12.59
4448352, 12.56
4449502, 12.53
4450652, 12.51
4451802, 12.48
4452952, 12.45
4454102, 12.42
4455252, 12.40
4456402, 12.37
4457552, 12.35
4458702, 12.32
4459852, 12.29
4461002, 12.26
4462152, 12.23
4463302, 12.20
4464452, 12.18
4465602, 12.15
4466752, 12.12
4467902, 12.09
4469052, 12.06
4470202, 12.02
4471352, 11.99
4472502, 11.96
4473652, 11.93
4474802, 11.90
4475952, 11.87
4477102, 11.83
4478252, 11.80
4479402, 11.77
4480552, 11.74
4481702, 11.71
4482852, 11.68
4484002, 11.65
4485152, 11.63
4486302, 11.60
4487452, 11.58
4488602, 11.56
4489752, 11.54
4490902, 11.52
4492052, 11.49
4493202, 11.47
4494352, 11.44
4495502, 11.42
4496652, 11.39
4497802, 11.36
4498952, 11.33
4500102, 11.29
4501252, 11.26
4502402, 11.22
4503552, 11.19
4504702, 11.15
4505852, 11.12
4507002, 11.08
4508152, 11.05
4509302, 11.02
4510452, 10.99
4511602, 10.96
4512752, 10.93
4513902, 10.93
4515052, 10.90
4516202, 10.88
4517352, 10.85
4518502, 10.83
4519652, 10.80
4520802, 10.77
4521952, 10.75
4523102, 10.73
4524252, 10.71
4525402, 10.67
4526552, 10.65
4527702, 10.63
4528852, 10.61
4530002, 10.60
4531152, 10.58
4532302, 10.56
4533452, 10.54
4534602, 10.52
4535752, 10.49
4536902, 10.46
4538052, 10.43
4539202, 10.40
4540352, 10.38
4541502, 10.36
4542652, 10.35
4543802, 10.35
4544952, 10.35
4546102, 10.37
4547252, 10.40
4548402, 10.44
4549552, 10.49
4550702, 10.55
4551852, 10.61
4553002, 10.68
4554152, 10.76
4555302, 10.83
4556452, 10.91
4557602, 10.99
4558752, 11.07
4559902, 11.15
4561052, 11.23
4562202, 11.31
4563352, 11.39
4564502, 11.48
4565652, 11.56
4566802, 11.65
4567952, 11.73
4569102, 11.81
4570252, 11.90
4571402, 11.98
4572552, 12.07
4573702, 12.15
4574852, 12.23
4576002, 12.31
4577152, 12.38
4578302, 12.46
4579452, 12.53
4580602, 12.60
4581752, 12.67
4582902, 12.74
4584052, 12.80
4585202, 12.87
4586352, 12.94
4587502, 13.00
4588652, 13.07
4589802, 13.15
4590952, 13.22
4592102, 13.29
4593252, 13.35
4594402, 13.41
4595552, 13.47
4596702, 13.53
4597852, 13.58
4599002, 13.62
4600152, 13.66
4601302, 13.68
4602452, 13.71
4603602, 13.73
4604752, 13.74
4605902, 13.75
4607052, 13.75
4608202, 13.75
4609352, 13.75
4610502, 13.75
4611652, 13.75
4612802, 13.74
4613952, 13.74
4615102, 13.74
4616252, 13.73
4617402, 13.73
4618552, 13.73
4619702, 13.73
4620852, 13.74
4622002, 13.74
4623152, 13.74
4624302, 13.74
4625452, 13.74
4626602, 13.74
4627752, 13.73
4628902, 13.73
4630052, 13.72
4631202, 13.70
4632352, 13.69
4633502, 13.67
4634652, 13.65
4635802, 13.63
4636952, 13.61
4638102, 13.59
4639252, 13.57
4640402, 13.56
4641552, 13.54
4642702, 13.52
4643852, 13.50
4645002, 13.47
4646152, 13.44
4647302, 13.41
4648452, 13.39
4649602, 13.35
4650752, 13.32
4651902, 13.29
4653052, 13.26
4654202, 13.23
4655352, 13.20
4656502, 13.16
4657652, 13.14
4658802, 13.11
4659952, 13.09
4661102, 13.06
4662252, 13.04
4663402, 13.01
4664552, 12.98
4665702, 12.95
4666852, 12.92
4668002, 12.89
4669152, 12.86
4670302, 12.83
4671452, 12.80
4672602, 12.77
4673752, 12.74
4674902, 12.71
4676052, 12.67
4677202, 12.65
4678352, 12.62
4679502, 12.59
4680652, 12.56
4681802, 12.53
4682952, 12.51
4684102, 12.48
4685252, 12.45
4686402, 12.43
4687552, 12.40
4688702, 12.37
4689852, 12.34
4691002, 12.31
4692152, 12.28
4693302, 12.26
4694452, 12.23
4695602, 12.21
4696752, 12.18
4697902, 12.15
4699052, 12.13
4700202, 12.10
4701352, 12.08
4702502, 12.05
4703652, 12.02
4704802, 12.00
4705952, 11.97
4707102, 11.94
4708252, 11.92
4709402, 11.89
4710552, 11.86
4711702, 11.83
4712852, 11.80
4714002, 11.77
4715152, 11.74
4716302, 11.71
4717452, 11.68
4718602, 11.65
4719752, 11.62
4720902, 11.59
4722052, 11.56
4723202, 11.53
4724352, 11.50
4725502, 11.47
4726652, 11.45
4727802, 11.42
4728952, 11.39
4730102, 11.37
4731252, 11.34
4732402, 11.31
4733552, 11.28
4734702, 11.25
4735852, 11.23
4737002, 11.20
4738152, 11.17
4739302, 11.14
4740452, 11.11
4741602, 11.08
4742752, 11.05
4743902, 11.03
4745052, 11.01
4746202, 10.98
4747352, 10.96
4748502, 10.94
4749652, 10.91
4750802, 10.89
4751952, 10.86
4753102, 10.84
4754252, 10.81
4755402, 10.78
4756552, 10.75
4757702, 10.73
4758852, 10.70
4760002, 10.67
4761152, 10.65
4762302, 10.62
4763452, 10.59
4764602, 10.57
4765752, 10.54
4766902, 10.52
4768052, 10.50
4769202, 10.48
4770352, 10.45
4771502, 10.43
4772652, 10.40
4773802, 10.38
4774952, 10.36
4776102, 10.34
4777252, 10.31
4778402, 10.29
4779552, 10.27
4780702, 10.24
4781852, 10.22
4783002, 10.20
4784152, 10.18
4785302, 10.16
4786452, 10.14
4787602, 10.12
4788752, 10.10
4789902, 10.07
4791052, 10.05
4792202, 10.03
4793352, 10.00
4794502, 9.98
4795652, 9.95
4796802, 9.93
4797952, 9.91
4799102, 9.88
4800252, 9.86
4801402, 9.84
4802552, 9.82
4803702, 9.80
4804852, 9.78
4806002, 9.76
4807152, 9.74
4808302, 9.72
4809452, 9.70
4810602, 9.67
4811752, 9.65
4812902, 9.62
4814052, 9.59
4815202, 9.57
4816352, 9.54
4817502, 9.51
4818652, 9.49
4819802, 9.47
4820952, 9.45
4822102, 9.43
4823252, 9.41
4824402, 9.39
4825552, 9.38
4826702, 9.36
4827852, 9.34
4829002, 9.32
4830152, 9.30
4831302, 9.28
4832452, 9.26
4833602, 9.23
4834752, 9.21
4835902, 9.18
4837052, 9.15
4838202, 9.13
4839352, 9.10
4840502, 9.08
4841652, 9.05
4842802, 9.03
4843952, 9.01
4845102, 8.99
4846252, 8.97
4847402, 8.94
4848552, 8.92
4849702, 8.90
4850852, 8.88
4852002, 8.85
4853152, 8.83
4854302, 8.81
4855452, 8.78
4856602, 8.76
4857752, 8.74
4858902, 8.72
4860052, 8.70
4861202, 8.68
4862352, 8.66
4863502, 8.65
4864652, 8.63
4865802, 8.62
4866952, 8.60
4868102, 8.58
4869252, 8.56
4870402, 8.54
4871552, 8.52
4872702, 8.49
4873852, 8.46
4875002, 8.43
4876152, 8.40
4877302, 8.36
4878452, 8.33
4879602, 8.30
4880752, 8.28
4881902, 8.25
4883052, 8.23
4884202, 8.20
4885352, 8.19
4886502, 8.18
4887652, 8.16
4888802, 8.15
4889952, 8.14
4891102, 8.13
4892252, 8.13
4893402, 8.12
4894552, 8.12
4895702, 8.11
4896852, 8.11
4898002, 8.10
4899152, 8.10
4900302, 8.10
4901452, 8.13
4902602, 8.17
4903752, 8.22
4904902, 8.28
4906052, 8.36
4907202, 8.44
4908352, 8.54
4909502, 8.66
4910652, 8.80
4911802, 8.95
4912952, 9.09
4914102, 9.22
4915252, 9.35
4916402, 9.47
4917552, 9.59
4918702, 9.71
4919852, 9.82
4921002, 9.93
4922152, 10.03
4923302, 10.12
4924452, 10.21
4925602, 10.30
4926752, 10.39
4927902, 10.49
4929052, 10.59
4930202, 10.69
4931352, 10.79
4932502, 10.88
4933652, 10.97
4934802, 11.06
4935952, 11.15
4937102, 11.24
4938252, 11.32
4939402, 11.40
4940552, 11.47
4941702, 11.53
4942852, 11.59
4944002, 11.64
4945152, 11.68
4946302, 11.72
4947452, 11.75
4948602, 11.77
4949752, 11.79
4950902, 11.79
4952052, 11.80
4953202, 11.80
4954352, 11.80
4955502, 11.80
4956652, 11.80
4957802, 11.79
4958952, 11.79
4960102, 11.79
4961252, 11.78
4962402, 11.78
4963552, 11.78
4964702, 11.78
4965852, 11.78
4967002, 11.77
4968152, 11.77
4969302, 11.76
4970452, 11.76
4971602, 11.75
4972752, 11.74
4973902, 11.73
4975052, 11.72
4976202, 11.71
4977352, 11.69
4978502, 11.68
4979652, 11.66
4980802, 11.65
4981952, 11.63
4983102, 11.61
4984252, 11.59
4985402, 11.56
4986552, 11.54
4987702, 11.51
4988852, 11.48
4990002, 11.46
4991152, 11.43
4992302, 11.40
4993452, 11.37
4994602, 11.34
4995752, 11.31
4996902, 11.28
4998052, 11.26
4999202, 11.23
5000352, 11.20
5001502, 11.17
5002652, 11.14
5003802, 11.11
5004952, 11.08
5006102, 11.05
5007252, 11.02
5008402, 10.99
5009552, 10.96
5010702, 10.93
5011852, 10.90
5013002, 10.87
5014152, 10.85
5015302, 10.82
5016452, 10.80
5017602, 10.78
5018752, 10.76
5019902, 10.74
5021052, 10.72
5022202, 10.70
5023352, 10.68
5024502, 10.66
5025652, 10.65
5026802, 10.63
5027952, 10.61
5029102, 10.59
5030252, 10.57
5031402, 10.56
5032552, 10.53
5033702, 10.51
5034852, 10.50
5036002, 10.48
5037152, 10.46
5038302, 10.44
5039452, 10.43
5040602, 10.41
5041752, 10.39
5042902, 10.37
5044052, 10.34
5045202, 10.32
5046352, 10.30
5047502, 10.27
5048652, 10.25
5049802, 10.23
5050952, 10.20
5052102, 10.18
5053252, 10.15
5054402, 10.13
5055552, 10.10
5056702, 10.08
5057852, 10.05
5059002, 10.03
5060152, 10.00
5061302, 9.97
5062452, 9.94
5063602, 9.90
5064752, 9.88
5065902, 9.84
5067052, 9.81
5068202, 9.78
5069352, 9.75
5070502, 9.72
5071652, 9.69
5072802, 9.67
5073952, 9.64
5075102, 9.62
5076252, 9.60
5077402, 9.58
5078552, 9.55
5079702, 9.53
5080852, 9.51
5082002, 9.49
5083152, 9.47
5084302, 9.45
5085452, 9.43
5086602, 9.41
5087752, 9.40
5088902, 9.38
5090052, 9.37
5091202, 9.35
5092352, 9.33
5093502, 9.32
5094652, 9.31
5095802, 9.29
5096952, 9.28
5098102, 9.26
5099252, 9.24
5100402, 9.22
5101552, 9.20
5102702, 9.18
5103852, 9.16
5105002, 9.13
5106152, 9.11
5107302, 9.10
5108452, 9.08
5109602, 9.06
5110752, 9.04
5111902, 9.03
5113052, 9.01
5114202, 9.00
5115352, 8.98
5116502, 8.97
5117652, 8.95
5118802, 8.93
5119952, 8.91
5121102, 8.89
5122252, 8.87
5123402, 8.84
5124552, 8.81
5125702, 8.78
5126852, 8.76
5128002, 8.72
5129152, 8.69
5130302, 8.66
5131452, 8.63
5132602, 8.60
5133752, 8.58
5134902, 8.55
5136052, 8.52
5137202, 8.50
5138352, 8.47
5139502, 8.45
5140652, 8.43
5141802, 8.40
5142952, 8.38
5144102, 8.36
5145252, 8.35
5146402, 8.33
5147552, 8.32
5148702, 8.30
5149852, 8.29
5151002, 8.28
5152152, 8.27
5153302, 8.25
5154452, 8.25
5155602, 8.23
5156752, 8.21
5157902, 8.20
5159052, 8.18
5160202, 8.16
5161352, 8.14
5162502, 8.12
5163652, 8.10
5164802, 8.08
5165952, 8.06
5167102, 8.04
5168252, 8.02
5169402, 8.00
5170552, 7.98
5171702, 7.96
5172852, 7.94
5174002, 7.92
5175152, 7.90
5176302, 7.88
5177452, 7.86
5178602, 7.84
5179752, 7.82
5180902, 7.80
5182052, 7.77
5183202, 7.75
5184352, 7.73
5185502, 7.72
5186652, 7.70
5187802, 7.69
5188952, 7.67
5190102, 7.66
5191252, 7.65
5192402, 7.64
5193552, 7.63
5194702, 7.62
5195852, 7.61
5197002, 7.59
5198152, 7.58
5199302, 7.56
5200452, 7.55
5201602, 7.54
5202752, 7.52
5203902, 7.51
5205052, 7.50
5206202, 7.48
5207352, 7.47
5208502, 7.46
5209652, 7.44
5210802, 7.42
5211952, 7.40
5213102, 7.38
5214252, 7.35
5215402, 7.33
5216552, 7.31
5217702, 7.29
5218852, 7.26
5220002, 7.24
5221152, 7.22
5222302, 7.21
5223452, 7.20
5224602, 7.20
5225752, 7.20
5226902, 7.21
5228052, 7.23
5229202, 7.26
5230352, 7.31
5231502, 7.38
5232652, 7.46
5233802, 7.55
5234952, 7.66
5236102, 7.78
5237252, 7.92
5238402, 8.07
5239552, 8.22
5240702, 8.37
5241852, 8.52
5243002, 8.68
5244152, 8.83
5245302, 8.97
5246452, 9.09
5247602, 9.21
5248752, 9.32
5249902, 9.41
5251052, 9.51
5252202, 9.60
5253352, 9.69
5254502, 9.78
5255652, 9.87
5256802, 9.96
5257952, 10.06
5259102, 10.15
5260252, 10.25
5261402, 10.35
5262552, 10.45
5263702, 10.55
5264852, 10.64
5266002, 10.73
5267152, 10.81
5268302, 10.89
5269452, 10.96
5270602, 11.03
5271752, 11.08
5272902, 11.13
5274052, 11.16
5275202, 11.19
5276352, 11.22
5277502, 11.24
5278652, 11.25
5279802, 11.26
5280952, 11.27
5282102, 11.27
5283252, 11.27
5284402, 11.27
5285552, 11.26
5286702, 11.26
5287852, 11.25
5289002, 11.25
5290152, 11.24
5291302, 11.24
5292452, 11.24
5293602, 11.24
5294752, 11.24
5295902, 11.23
5297052, 11.22
5298202, 11.22
5299352, 11.21
5300502, 11.19
5301652, 11.17
5302802, 11.15
5303952, 11.12
5305102, 11.09
5306252, 11.06
5307402, 11.03
5308552, 11.00
5309702, 10.97
5310852, 10.94
5312002, 10.91
5313152, 10.88
5314302, 10.85
5315452, 10.83
5316602, 10.81
5317752, 10.79
5318902, 10.76
5320052, 10.74
5321202, 10.72
5322352, 10.69
5323502, 10.68
5324652, 10.66
5325802, 10.65
5326952, 10.64
5328102, 10.64
5329252, 10.65
5330402, 10.67
5331552, 10.70
5332702, 10.73
5333852, 10.78
5335002, 10.83
5336152, 10.88
5337302, 10.95
5338452, 11.02
5339602, 11.10
5340752, 11.17
5341902, 11.25
5343052, 11.33
5344202, 11.41
5345352, 11.49
